(id) (Px) (Py) (Pz) (Vx) (Vy) (Vz) (Massa) (Raio) (Fx) (Fy) (Fz) (Tempo)
| 3| 3.71668e-10| 1.12379e+09| 0| 4.64581e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 3.8715e-18| -7.61714e-18| 0| 24000
| 1| 8.09585e-10| 8.86879e-10| 0| 8.54905e-14| 1.00405e-13| 0| 6.371e+06| 5.972e+24| 5.07295e-18| 6.88134e-18| 0| 24500
| 2| 3.844e+08| 7.54791e+08| 0| -1.33904e-13| 30807.8| 0| 1.7374e+06| 7.36e+22| -9.02511e-18| 8.42783e-19| 0| 24500
| 3| 3.95384e-10| 1.13919e+09| 0| 4.8414e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 3.95216e-18| -7.72413e-18| 0| 24500
| 1| 8.52965e-10| 9.37945e-10| 0| 8.80322e-14| 1.03863e-13| 0| 6.371e+06| 5.972e+24| 5.09377e-18| 6.94825e-18| 0| 25000
| 2| 3.844e+08| 7.70194e+08| 0| -1.38442e-13| 30807.8| 0| 1.7374e+06| 7.36e+22| -9.12658e-18| 8.82157e-19| 0| 25000
| 3| 4.20088e-10| 1.15459e+09| 0| 5.04102e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 4.03282e-18| -7.83041e-18| 0| 25000
| 1| 8.97619e-10| 9.90748e-10| 0| 9.05841e-14| 1.07353e-13| 0| 6.371e+06| 5.972e+24| 5.1136e-18| 7.01335e-18| 0| 25500
| 2| 3.844e+08| 7.85598e+08| 0| -1.43031e-13| 30807.8| 0| 1.7374e+06| 7.36e+22| -9.22708e-18| 9.22671e-19| 0| 25500
| 3| 4.45801e-10| 1.17e+09| 0| 5.24468e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 4.11347e-18| -7.93602e-18| 0| 25500
| 1| 9.43551e-10| 1.0453e-09| 0| 9.31457e-14| 1.10876e-13| 0| 6.371e+06| 5.972e+24| 5.13252e-18| 7.07669e-18| 0| 26000
| 2| 3.844e+08| 8.01002e+08| 0| -1.47669e-13| 30807.8| 0| 1.7374e+06| 7.36e+22| -9.32665e-18| 9.64288e-19| 0| 26000
| 3| 4.72542e-10| 1.1854e+09| 0| 5.45237e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 4.19413e-18| -8.04098e-18| 0| 26000
